Question,Generated_answer
"Find the smallest positive integer \( x \) (with the exception of \( x = 1 \)) that satisfies the following system of congruences:
\[ x \equiv 1 \pmod{3} \]
\[ x \equiv 1 \pmod{5} \]
\[ x \equiv 1 \pmod{7} \]","
\[ x \equiv 1 \pmod{9} \]
\[ x \equiv 1 \pmod{11} \]
\[ x \equiv 1 \pmod{13} \]
\[ x \equiv 1 \pmod{15} \]
\[ x \equiv 1 \pmod{17} \]
\[ x \equiv 1 \pmod{19} \]
\[ x \equiv 1 \pmod{21} \]
\[ x \equiv 1 \pmod{23} \]
\[ x \equiv 1 \pmod{25} \]
\[ x \equiv 1 \pmod{27} \]
\[ x \equiv 1 \pmod{29} \]
\[ x \equiv 1 \pmod{31} \]
\[ x \equiv 1 \pmod{33} \]
\[ x \equiv 1 \pmod{35} \]
\[ x \equiv 1 \pmod{37} \]
\[ x \equiv 1 \pmod{39} \]
\[ x \equiv 1 \pmod{41} \]
\[ x \equiv 1 \pmod{43} \]
\[ x \equiv 1 \pmod{45} \]
\[ x \equiv 1 \pmod{47} \]
\[ x \equiv 1 \pmod{49} \]
\[ x \equiv 1 \pmod{51} \]
\[ x \equiv 1 \pmod{53} \]
\[ x \equiv 1 \pmod{55} \]
\[ x \equiv 1 \pmod{57} \]
\[ x \equiv 1 \pmod{59} \]
\[ x \equiv 1 \pmod{61} \]
\[ x \equiv 1 \pmod{63} \]
\[ x \equiv 1 \pmod{65} \]
\[ x \equiv 1 \pmod{67} \]
\[ x \equiv 1 \pmod{69} \]
\[ x \equiv 1 \pmod{71} \]
\[ x \equiv 1 \pmod{73} \]
\[ x \equiv 1 \pmod{75} \]
\[ x \equiv 1 \pmod{77} \]
\[ x \equiv 1 \pmod{79} \]
\[ x \equiv 1 \pmod{81} \]
\[ x \equiv 1 \pmod{83} \]
\[ x \equiv 1 \pmod{85} \]
\[ x \equiv 1 \pmod{87} \]
\[ x \equiv 1 \pmod{89} \]
\[ x \equiv 1 \pmod{91} \]
\[ x \equiv 1 \pmod{93} \]
\[ x \equiv 1 \pmod{95} \]
\[ x \equiv 1 \pmod{97} \]
\[ x \equiv 1 \pmod{99} \]
\[ x \equiv 1 \pmod{101} \]
\[ x \equiv 1 \pmod{103} \]
\[ x \equiv 1 \pmod{105} \]
\[ x \equiv 1 \pmod{107} \]
\[ x \equiv 1 \pmod{109} \]
\[ x \equiv 1 \pmod{111} \]
\[ x \equiv 1 \pmod{113} \]
\[ x \equiv 1 \pmod{115} \]
\[ x \equiv 1 \pmod{117} \]
\[ x \equiv 1 \pmod{119} \]
\[ x \equiv 1 \pmod{121} \]
\[ x \equiv 1 \pmod{123} \]
\[ x \equiv 1 \pmod{125} \]
\[ x \equiv 1 \pmod{127} \]
\[ x \equiv 1 \pmod{129} \]
\[ x \equiv 1 \pmod{131} \]
\[ x \equiv 1 \pmod{133} \]
\[ x \equiv 1 \pmod{135} \]
\[ x \equiv 1 \pmod{137} \]
\[ x \equiv 1 \pmod{139} \]
\[ x \equiv 1 \pmod{141} \]
\[ x \equiv 1 \pmod{143} \]
\[ x \equiv 1 \pmod{145} \]
\[ x \equiv 1 \pmod{147} \]
\[ x \equiv 1 \pmod{149} \]
\[ x \equiv "
What is the sum of all possible positive integers $n$ such that the product of the digits of $n$ equals $n^2 - 15n - 27$?,"

×"
Let \( f(x) = 30 - 2x - x^3 \). Find the number of positive integer values of \( x \) that satisfy \( f(f(f(x))) > f(f(-x)) \).,"

## Master advanced concepts through explanations,
examples, and problems from the community. 

## Learn from a vibrant community of students and enthusiasts,
including olympiad champions, researchers, and professionals. 
×
Problem Loading...
Note Loading...
Set Loading..."
"Consider six players \( P_1, P_2, P_3, P_4, P_5, \) and \( P_6 \). A team consists of two players. Two teams play a match exactly once if there is no common player. For example, \(\{P_1, P_2\}\) cannot play with \(\{P_2, P_3\}\) but will play with \(\{P_4, P_5\}\). What is the total number of possible matches?","
A
15
B
18
C
30
D
36
Soln.
Ans: c 
Ans: c
Total number of matches = 6C2 × 4C2 = 15 × 6 = 90. But this includes the matches involving \( \{P_1, P_2\}\) and \( \{P_2, P_3\}\). So the total number of matches is 90 – 2 = 88."
"For a polynomial \( f(x) = a_4 x^4 + a_3 x^3 + a_2 x^2 + a_1 x + a_0 \), if \( |f(x)| \leq 1 \) for all \( -1 \leq x \leq 1 \), find the maximum value of \( a_0 \).","

## Master advanced concepts through explanations,
examples, and problems from the community. 

## Learn from a vibrant community of students and enthusiasts,
including olympiad champions, researchers, and professionals. 
×
Problem Loading...
Note Loading...
Set Loading..."
"The value of $(4!)!$ is $$620, 448, abc, 733, 239, 439, 360, 000$$ where $a$, $b$, $c$ are digits. What is $100a + 10b + c$?","

×"
"Given the sequence defined by \(a_{n+1} = \frac{a_n}{n} + \frac{n}{a_n}\) with \(a_1 = 1\), find the floor of \(a_{2015}\).","

## Master advanced concepts through explanations,
examples, and problems from the community. 

## Learn from a vibrant community of students and enthusiasts,
including olympiad champions, researchers, and professionals. 
×
Problem Loading...
Note Loading...
Set Loading..."
"Solve in \(\mathbb{R}\) the equation:
\[
\sqrt{\frac{x-1977}{23}} + \sqrt{\frac{x-1978}{22}} + \sqrt{\frac{x-1979}{21}} = \sqrt{\frac{x-23}{1977}} + \sqrt{\frac{x-22}{1978}} + \sqrt{\frac{x-21}{1979}}
\]","
My solution:
First, we observe that \(x\geq 23\) and \(x\geq 22\) and \(x\geq 21\).
Now, we square the equation:
\[
\sqrt{\frac{x-1977}{23}} + \sqrt{\frac{x-1978}{22}} + \sqrt{\frac{x-1979}{21}} = \sqrt{\frac{x-23}{1977}} + \sqrt{\frac{x-22}{1978}} + \sqrt{\frac{x-21}{1979}}
\]
\[
\frac{x-1977}{23} + \frac{x-1978}{22} + \frac{x-1979}{21} + 2\sqrt{\frac{x-1977}{23}\cdot\frac{x-1978}{22}} + 2\sqrt{\frac{x-1977}{23}\cdot\frac{x-1979}{21}} + 2\sqrt{\frac{x-1978}{22}\cdot\frac{x-1979}{21}} =
\]
\[
=\frac{x-23}{1977} + \frac{x-22}{1978} + \frac{x-21}{1979} + 2\sqrt{\frac{x-23}{1977}\cdot\frac{x-22}{1978}} + 2\sqrt{\frac{x-23}{1977}\cdot\frac{x-21}{1979}} + 2\sqrt{\frac{x-22}{1978}\cdot\frac{x-21}{1979}}
\]
\[
\frac{x-1977}{23} + \frac{x-1978}{22} + \frac{x-1979}{21} + 2\sqrt{\frac{x-1977}{23}\cdot\frac{x-1978}{22}} + 2\sqrt{\frac{x-1977}{23}\cdot\frac{x-1979}{21}} + 2\sqrt{\frac{x-1978}{22}\cdot\frac{x-1979}{21}} =
\]
\[
=\frac{x-23}{1977} + \frac{x-22}{1978} + \frac{x-21}{1979} + 2\sqrt{\frac{x-23}{1977}\cdot\frac{x-22}{1978}} + 2\sqrt{\frac{x-23}{1977}\cdot\frac{x-21}{1979}} + 2\sqrt{\frac{x-22}{1978}\cdot\frac{x-21}{1979}}
\]
\[
\frac{x-1977}{23} + \frac{x-1978}{22} + \frac{x-1979}{21} + 2\sqrt{\frac{x-1977}{23}\cdot\frac{x-1978}{22}} + 2\sqrt{\frac{x-1977}{23}\cdot\frac{x-1979}{21}} + 2\sqrt{\frac{x-1978}{22}\cdot\frac{x-1979}{21}} =
\]
\[
=\frac{x-23}{1977} + \frac{x-22}{1978} + \frac{x-21}{1979} + 2\sqrt{\frac{x-23}{1977}\cdot\frac{x-22}{1978}} + 2\sqrt{\frac{x-23}{1977}\cdot\frac{x-21}{1979}} + 2\sqrt{\frac{x-22}{1978}\cdot\frac{x-21}{1979}}
\]
\[
\frac{x-1977}{23} + \frac{x-197"
"At a party with Alice, Bob, and 10 other couples (21 people total), nobody shook their partner's hand, and each of the 21 people shook a different number of hands. How many hands did Bob shake?","

(A) 11
(B) 10
(C) 9
(D) 8
(E) 7

Since Bob shook a different number of hands, he must have shaken 10 hands, because he didn't shake Alice's hand. So the answer is (B).

This is a great problem because it is intuitive, but not obvious. It also demonstrates how the GMAT tests your knowledge of how you think.

On the GMAT, the Quantitative section is comprised of Problem Solving and Data Sufficiency questions. The Problem Solving questions are always multiple choice, and the Data Sufficiency questions are always yes/no. The Problem Solving questions are generally 5-7 questions and the Data Sufficiency questions are generally 8-12 questions.

On the GMAT Quantitative section, you will be asked to solve problems involving arithmetic, algebra, geometry, and data analysis. You will be given 75 minutes to answer the 37 questions. The Quantitative section makes up 1/3 of your GMAT exam, so it is one of the most important parts of your exam.

The GMAT Quantitative section is divided into two types of questions: Problem Solving and Data Sufficiency. The Problem Solving questions are multiple-choice questions and the Data Sufficiency questions are yes/no questions. The Problem Solving questions are generally 5-7 questions and the Data Sufficiency questions are generally 8-12 questions.

The Problem Solving questions are multiple-choice questions and the Data Sufficiency questions are yes/no questions. The Problem Solving questions are generally 5-7 questions and the Data Sufficiency questions are generally 8-12 questions.

The Problem Solving questions are multiple-choice questions and the Data Sufficiency questions are yes/no questions. The Problem Solving questions are generally 5-7 questions and the Data Sufficiency questions are generally 8-12 questions.

The Problem Solving questions are multiple-choice questions and the Data Sufficiency questions are yes/no questions. The Problem Solving questions are generally 5-7 questions and the Data Sufficiency questions are generally 8-12 questions.

The Problem Solving questions are multiple-choice questions and the Data Sufficiency questions are yes/no questions. The Problem Solving questions are generally 5-7 questions and the Data Sufficiency questions are generally 8-12 questions.

The Problem Solving questions are multiple-choice questions and the Data Sufficiency questions are yes/no questions. The Problem Solving questions are generally 5-7 questions and the Data Sufficiency questions are generally 8-12 questions.

The Problem Solving questions are multiple-choice questions and the Data Sufficiency questions are yes/no questions. The Problem Solving questions are generally 5-7 questions and the Data Sufficiency questions are generally 8-12 questions.

The Problem Solving questions are multiple-choice questions and the Data Sufficiency questions are yes/no questions. The Problem Solving questions are generally 5-7 questions and the Data Sufficiency questions are generally 8-12 questions.

The Problem Solving questions are multiple-choice questions and the Data Sufficiency questions are yes/no questions. The Problem Solving questions are generally 5-7 questions and the Data Sufficiency questions are generally 8-12 questions.

The Problem Solving questions are multiple-choice questions and the Data Sufficiency questions are yes/no questions. The Problem Solving questions are generally 5-7 questions and the Data Sufficiency questions are generally 8-12 questions.

The Problem Solving questions are multiple-choice questions and the Data Sufficiency questions are yes/no questions. The Problem Solving questions are generally 5-7 questions and the Data Sufficiency questions are generally 8-12 questions.

The Problem Solving questions are multiple-choice questions and the Data Sufficiency questions are yes/no questions. The Problem Solving questions are generally 5-7 questions and the Data Sufficiency questions are generally 8-12 questions.

The Problem Solving questions are multiple-choice questions and the Data Sufficiency questions are yes/no questions. The Problem Solving questions are generally 5-7 questions and the Data Sufficiency questions are generally 8-12 questions.

The Problem Solving questions are multiple-choice questions and the Data Sufficiency questions are yes/no questions. The Problem Solving questions are generally 5-7 questions and the Data Sufficiency questions are generally 8-12 questions.

The Problem Solving questions are multiple-choice questions and the Data Sufficiency questions are yes/no questions. The Problem Solving questions are generally 5-7 questions and the Data Sufficiency"
"The number $10!$ (written in base $10$), when written in the base $12$ system, ends with exactly $k$ zeros. What is the value of $k$?","

×"
How many integers between 200 and 500 inclusive leave a remainder of 1 when divided by 7 and a remainder of 3 when divided by 4?,"
A. 12
B. 13
C. 14
D. 15
E. 16
A. 12
B. 13
C. 14
D. 15
E. 16
The smallest # which leaves a remainder of 1 when divided by 7 is 8;
The smallest # which leaves a remainder of 3 when divided by 4 is 3;
The # should be multiple of both 4 and 7 (Q of a division by 4 and 7 should be 0). The smallest # satisfying both these requirements is 28 (LCM of 4 and 7);
The next # will be 28+28=56;
The next will be 28+28+28=84;
...
As we can see each next # is 28 more than the previous one, so the #'s which leave a remainder of 1 when divided by 7 and a remainder of 3 when divided by 4 are: 8, 32, 56, 80, 104, 128, 152, 176, ...
The difference between the largest # in the list above and the smallest # is 500-8=492 and the difference between 8 and the smallest # is also 492. In any evenly spaced set the median (the middle number) is equal to the mean (the average): (first+last)/2=(8+492)/2=250 --> there are 250/28=~9 numbers in the set, thus the # of integers which leave a remainder of 1 when divided by 7 and a remainder of 3 when divided by 4 is 9+1=~10.
Answer: B.
Similar questions to practice:
ps-questions-about-standard-deviation-85897.html
statistics-question-99221.html
given-that-the-mean-of-set-a-is-10-what-is-the-range-of-two-141964.html
Hope it helps.
New to the Math Forum?
Please read this: All You Need for Quant | PLEASE READ AND FOLLOW: 12 Rules for Posting!!!
Resources:
GMAT Math Book | Triangles | Polygons | Coordinate Geometry | Factorials | Circles | Number Theory | Remainders; 8. Overlapping Sets | PDF of Math Book; 10. Remainders | GMAT Prep Software Analysis | SEVEN SAMURAI OF 2012 (BEST DISCUSSIONS) | Tricky questions from previous years.
Collection of Questions:
PS: 1. Tough and Tricky questions; 2. Hard questions; 3. Hard questions part 2; 4. Standard deviation; 5. Tough Problem Solving Questions With Solutions; 6. Probability and Combinations Questions With Solutions; 7 Tough and tricky exponents and roots questions; 8 12 Easy Pieces (or not?); 9 Bakers' Dozen; 10 Algebra set. ,11 Mixed Questions, 12 Fresh Meat
DS: 1. DS tough questions; 2. DS tough questions part 2; 3. DS tough questions part 3; 4. DS Standard deviation; 5. Inequalities; 6. 700+ GMAT Data Sufficiency Questions With Explanations; 7 Tough and tricky exponents and roots questions; 8 The Discreet Charm of the DS; 9 Devil's Dozen!!!; 10 Number Properties set., 11 New DS set.
What are GMAT Club Tests?
Extra-hard Quant Tests with Brilliant Analytics
Manager
 Manager  avatar 
Joined: 28 Jul 2013
Posts: 93
Location: India
Concentration: Marketing, Strategy
GPA: 3.62
WE: Engineering (Manufacturing)
Followers: 0
Re: How many integers between 200 and 500 inclusive leave a [#permalink]

## Show Tags
 New post 15 May 2014, 21:25

## Show Tags
 New post 
Bunuel wrote:
Orange08 wrote:
How many integers between 200 and 500 inclusive leave a remainder 1 when divided by 7 and a remainder 3 when divided by 4?
A. 12
B. 13
C. 14
D."
"Let \( a, b, c \) be non-negative real numbers such that \( a^2 + b^2 + c^2 = 3 \). Find the maximum value of \( P = ab^2 + bc^2 + ca^2 - abc \).","

## Master advanced concepts through explanations,
examples, and problems from the community. 

## Learn from a vibrant community of students and enthusiasts,
including olympiad champions, researchers, and professionals. 
×
Problem Loading...
Note Loading...
Set Loading..."
Find the sum of the cubes of the real roots of the equation \(x^3 - 2x^2 - x + 1 = 0\).,"
Your answer seems reasonable. Find out if you're right!
Sign up to access problem solutions.
That seems reasonable. Find out if you're right!
Already have an account? Log in here.
×
Problem Loading...
Note Loading...
Set Loading..."
"If \( x, y, \) and \( z \) are real numbers that satisfy the equation \( \dfrac{x^{2}}{5}+\dfrac{y^{2}}{8}+\dfrac{z^{2}}{11}=6 \), calculate the maximum value of \( x + y + z \).","
A) 15
B) 16
C) 17
D) 18
E) 19

## Answer
\( \dfrac{x^{2}}{5}+\dfrac{y^{2}}{8}+\dfrac{z^{2}}{11}=6 \)
\( \dfrac{x^{2}}{5}+\dfrac{y^{2}}{8}+\dfrac{z^{2}}{11}+\dfrac{x^{2}}{20}+\dfrac{y^{2}}{24}+\dfrac{z^{2}}{44}=6+\dfrac{1}{4}+\dfrac{1}{6}+\dfrac{1}{11} \)
\( \dfrac{x^{2}}{5}+\dfrac{y^{2}}{8}+\dfrac{z^{2}}{11}+\dfrac{x^{2}}{20}+\dfrac{y^{2}}{24}+\dfrac{z^{2}}{44}=\dfrac{169}{22} \)
\( \dfrac{x^{2}}{5}+\dfrac{y^{2}}{8}+\dfrac{z^{2}}{11}+\dfrac{x^{2}}{20}+\dfrac{y^{2}}{24}+\dfrac{z^{2}}{44}=\dfrac{169}{22} \)
\( \dfrac{x^{2}}{5}+\dfrac{y^{2}}{8}+\dfrac{z^{2}}{11}+\dfrac{x^{2}}{20}+\dfrac{y^{2}}{24}+\dfrac{z^{2}}{44}=\dfrac{169}{22} \)
\( \dfrac{x^{2}}{5}+\dfrac{y^{2}}{8}+\dfrac{z^{2}}{11}+\dfrac{x^{2}}{20}+\dfrac{y^{2}}{24}+\dfrac{z^{2}}{44}=\dfrac{169}{22} \)
\( \dfrac{x^{2}}{5}+\dfrac{y^{2}}{8}+\dfrac{z^{2}}{11}+\dfrac{x^{2}}{20}+\dfrac{y^{2}}{24}+\dfrac{z^{2}}{44}=\dfrac{169}{22} \)
\( \dfrac{x^{2}}{5}+\dfrac{y^{2}}{8}+\dfrac{z^{2}}{11}+\dfrac{x^{2}}{20}+\dfrac{y^{2}}{24}+\dfrac{z^{2}}{44}=\dfrac{169}{22} \)
\( \dfrac{x^{2}}{5}+\dfrac{y^{2}}{8}+\dfrac{z^{2}}{11}+\dfrac{x^{2}}{20}+\dfrac{y^{2}}{24}+\dfrac{z^{2}}{44}=\dfrac{169}{22} \)
\( \dfrac{x^{2}}{5}+\dfrac{y^{2}}{8}+\dfrac{z^{2}}{11}+\dfrac{x^{2}}{20}+\dfrac{y^{2}}{24}+\dfrac{z^{2}}{44}=\dfrac{169}{22} \)
\( \dfrac{x^{2}}{5}+\dfrac{y^{2}}{8}+\dfrac{z^{2}}{11}+\dfrac{x^{2}}{20}+\dfrac{y^{2}}{24}+\dfrac{z^{2}}{44}=\dfrac{169}{22} \)
\( \dfrac{x^{2}}{5}+\dfrac{y^{2}}{8}+\dfrac{z^{2}}{11}+\dfrac{x^{2}}{20}+\dfrac{y^{2}}{24}+\dfrac{z^{2}}{44}=\dfrac{169}{22} \)
\( \dfrac{x^{2}}{5}+\dfrac{y^{2}}{8}+\dfrac{z^{2}}{11}+\dfrac{x^{2}}{20}+\dfrac{y^{2}}{24}+\dfrac{z^{2}}{44}=\dfrac{169}{22} \)
\( \dfrac{x^{2}}{5}+\dfrac{y^{2}}{8}+\dfrac{z^{2}}{11}+\dfrac{x^{2}}{20}+\dfrac{y^{2}}{24}+\dfrac{z^{2}}{44}=\dfrac{169}{22} \)
\( \dfrac{x^{2}}{5}+\dfrac{y^{2}}{8}+\dfrac{z^{2}}{11}+\dfrac{x^{2}}{20}+\dfrac{y^{2}}{24}+\dfrac{z^{2}}{44}=\dfrac{169}{22} \)
\( \dfrac{x^{2}}{5}+\dfrac{y^{2}}{8}+\dfrac{z^{2}}{11}+\dfrac{x^{2}}{20}+\dfrac"
